id,clause_id,article_id,article_code,clause_no,point,text,role,normalized_text
article_326_clause_2_point_a,article_326_clause_2,article_326,326,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_326_clause_2_point_b,article_326_clause_2,article_326,326,2,b,Dữ liệu được số hóa có dung lượng từ 05 gigabyte (GB) đến dưới 10 gigabyte (GB);,condition_or_rule,du lieu duoc so hoa co dung luong tu 05 gigabyte gb den duoi 10 gigabyte gb
article_326_clause_2_point_c,article_326_clause_2,article_326,326,2,c,Ảnh có số lượng từ 200 ảnh đến dưới 500 ảnh;,condition_or_rule,anh co so luong tu 200 anh den duoi 500 anh
article_326_clause_2_point_d,article_326_clause_2,article_326,326,2,d,"Sách in, báo in hoặc vật phẩm khác có số lượng từ 100 đơn vị đến dưới 200 đơn vị;",condition_or_rule,sach in bao in hoac vat pham khac co so luong tu 100 don vi den duoi 200 don vi
article_326_clause_2_point_d,article_326_clause_2,article_326,326,2,đ,Phổ biến cho từ 21 người đến 100 người;,condition_or_rule,pho bien cho tu 21 nguoi den 100 nguoi
article_326_clause_2_point_e,article_326_clause_2,article_326,326,2,e,Phổ biến cho người dưới 18 tuổi;,condition_or_rule,pho bien cho nguoi duoi 18 tuoi
article_326_clause_2_point_g,article_326_clause_2,article_326,326,2,g,"Sử dụng mạng internet, mạng máy tính, mạng viễn thông hoặc phương tiện điện tử để phạm tội;",condition_or_rule,su dung mang internet mang may tinh mang vien thong hoac phuong tien dien tu de pham toi
article_326_clause_2_point_h,article_326_clause_2,article_326,326,2,h,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_326_clause_3_point_a,article_326_clause_3,article_326,326,3,a,Dữ liệu được số hóa có dung lượng 10 gigabyte (GB) trở lên;,condition_or_rule,du lieu duoc so hoa co dung luong 10 gigabyte gb tro len
article_326_clause_3_point_b,article_326_clause_3,article_326,326,3,b,Ảnh có số lượng 500 ảnh trở lên;,condition_or_rule,anh co so luong 500 anh tro len
article_326_clause_3_point_c,article_326_clause_3,article_326,326,3,c,"Sách in, báo in hoặc vật phẩm khác có số lượng 200 đơn vị trở lên;",condition_or_rule,sach in bao in hoac vat pham khac co so luong 200 don vi tro len
article_326_clause_3_point_d,article_326_clause_3,article_326,326,3,d,Phổ biến cho 101 người trở lên.,condition_or_rule,pho bien cho 101 nguoi tro len
article_327_clause_2_point_a,article_327_clause_2,article_327,327,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_327_clause_2_point_b,article_327_clause_2,article_327,327,2,b,Cưỡng bức mại dâm;,condition_or_rule,cuong buc mai dam
article_327_clause_2_point_c,article_327_clause_2,article_327,327,2,c,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_327_clause_2_point_d,article_327_clause_2,article_327,327,2,d,Chứa mại dâm 04 người trở lên;,condition_or_rule,chua mai dam 04 nguoi tro len
article_327_clause_2_point_d,article_327_clause_2,article_327,327,2,đ,Đối với người từ đủ 16 tuổi đến dưới 18 tuổi;,condition_or_rule,doi voi nguoi tu du 16 tuoi den duoi 18 tuoi
article_327_clause_2_point_e,article_327_clause_2,article_327,327,2,e,Gây rối loạn tâm thần và hành vi của người bán dâm mà tỷ lệ tổn thương cơ thể từ 31% đến 60%;,condition_or_rule,gay roi loan tam than va hanh vi cua nguoi ban dam ma ty le ton thuong co the tu 31 den 60
article_327_clause_2_point_g,article_327_clause_2,article_327,327,2,g,Thu lợi bất chính từ 50.000.000 đồng đến dưới 200.000.000 đồng;,condition_or_rule,thu loi bat chinh tu 50 000 000 dong den duoi 200 000 000 dong
article_327_clause_2_point_h,article_327_clause_2,article_327,327,2,h,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_327_clause_3_point_a,article_327_clause_3,article_327,327,3,a,Đối với người từ đủ 13 tuổi đến dưới 16 tuổi;,condition_or_rule,doi voi nguoi tu du 13 tuoi den duoi 16 tuoi
article_327_clause_3_point_b,article_327_clause_3,article_327,327,3,b,Thu lợi bất chính từ 200.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,thu loi bat chinh tu 200 000 000 dong den duoi 500 000 000 dong
article_327_clause_3_point_c,article_327_clause_3,article_327,327,3,c,Gây rối loạn tâm thần và hành vi của người bán dâm mà tỷ lệ tổn thương cơ thể 61% trở lên.,condition_or_rule,gay roi loan tam than va hanh vi cua nguoi ban dam ma ty le ton thuong co the 61 tro len
article_327_clause_4_point_a,article_327_clause_4,article_327,327,4,a,Đối với 02 người trở lên từ đủ 13 tuổi đến dưới 16 tuổi;,condition_or_rule,doi voi 02 nguoi tro len tu du 13 tuoi den duoi 16 tuoi
article_327_clause_4_point_b,article_327_clause_4,article_327,327,4,b,Thu lợi bất chính 500.000.000 đồng trở lên;,condition_or_rule,thu loi bat chinh 500 000 000 dong tro len
article_327_clause_4_point_c,article_327_clause_4,article_327,327,4,c,Cưỡng bức mại dâm dẫn đến người đó chết hoặc tự sát.,condition_or_rule,cuong buc mai dam dan den nguoi do chet hoac tu sat
article_328_clause_2_point_a,article_328_clause_2,article_328,328,2,a,Đối với người từ đủ 16 tuổi đến dưới 18 tuổi;,condition_or_rule,doi voi nguoi tu du 16 tuoi den duoi 18 tuoi
article_328_clause_2_point_b,article_328_clause_2,article_328,328,2,b,Có tổ chức;,condition_or_rule,co to chuc
article_328_clause_2_point_c,article_328_clause_2,article_328,328,2,c,Có tính chất chuyên nghiệp;,condition_or_rule,co tinh chat chuyen nghiep
article_328_clause_2_point_d,article_328_clause_2,article_328,328,2,d,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_328_clause_2_point_d,article_328_clause_2,article_328,328,2,đ,Đối với 02 người trở lên;,condition_or_rule,doi voi 02 nguoi tro len
article_328_clause_2_point_e,article_328_clause_2,article_328,328,2,e,Thu lợi bất chính từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,thu loi bat chinh tu 100 000 000 dong den duoi 500 000 000 dong
article_328_clause_2_point_g,article_328_clause_2,article_328,328,2,g,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_328_clause_3_point_a,article_328_clause_3,article_328,328,3,a,Đối với người từ đủ 13 tuổi đến dưới 16 tuổi;,condition_or_rule,doi voi nguoi tu du 13 tuoi den duoi 16 tuoi
article_328_clause_3_point_b,article_328_clause_3,article_328,328,3,b,Thu lợi bất chính 500.000.000 đồng trở lên.,condition_or_rule,thu loi bat chinh 500 000 000 dong tro len
article_329_clause_2_point_a,article_329_clause_2,article_329,329,2,a,Mua dâm 02 lần trở lên;,condition_or_rule,mua dam 02 lan tro len
article_329_clause_2_point_b,article_329_clause_2,article_329,329,2,b,Mua dâm người từ đủ 13 tuổi đến dưới 16 tuổi;,condition_or_rule,mua dam nguoi tu du 13 tuoi den duoi 16 tuoi
article_329_clause_2_point_c,article_329_clause_2,article_329,329,2,c,Gây tổn hại cho sức khỏe của nạn nhân mà tỷ lệ tổn thương cơ thể từ 31% đến 60%.,condition_or_rule,gay ton hai cho suc khoe cua nan nhan ma ty le ton thuong co the tu 31 den 60
article_329_clause_3_point_a,article_329_clause_3,article_329,329,3,a,Phạm tội 02 lần trở lên đối với người từ đủ 13 tuổi đến dưới 16 tuổi;,condition_or_rule,pham toi 02 lan tro len doi voi nguoi tu du 13 tuoi den duoi 16 tuoi
article_329_clause_3_point_b,article_329_clause_3,article_329,329,3,b,Gây tổn hại cho sức khỏe của nạn nhân mà tỷ lệ tổn thương cơ thể 61% trở lên.,condition_or_rule,gay ton hai cho suc khoe cua nan nhan ma ty le ton thuong co the 61 tro len
article_330_clause_2_point_a,article_330_clause_2,article_330,330,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_330_clause_2_point_b,article_330_clause_2,article_330,330,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_330_clause_2_point_c,article_330_clause_2,article_330,330,2,c,"Xúi giục, lôi kéo, kích động người khác phạm tội;",condition_or_rule,xui giuc loi keo kich dong nguoi khac pham toi
article_330_clause_2_point_d,article_330_clause_2,article_330,330,2,d,Gây thiệt hại về tài sản 50.000.000 đồng trở lên;,condition_or_rule,gay thiet hai ve tai san 50 000 000 dong tro len
article_330_clause_2_point_d,article_330_clause_2,article_330,330,2,đ,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_332_clause_2_point_a,article_332_clause_2,article_332,332,2,a,Tự gây thương tích hoặc gây tổn hại cho sức khỏe của mình;,condition_or_rule,tu gay thuong tich hoac gay ton hai cho suc khoe cua minh
article_332_clause_2_point_b,article_332_clause_2,article_332,332,2,b,Phạm tội trong thời chiến;,condition_or_rule,pham toi trong thoi chien
article_332_clause_2_point_c,article_332_clause_2,article_332,332,2,c,Lôi kéo người khác phạm tội.,condition_or_rule,loi keo nguoi khac pham toi
article_333_clause_2_point_a,article_333_clause_2,article_333,333,2,a,Tự gây thương tích hoặc gây tổn hại cho sức khỏe của mình;,condition_or_rule,tu gay thuong tich hoac gay ton hai cho suc khoe cua minh
article_333_clause_2_point_b,article_333_clause_2,article_333,333,2,b,Lôi kéo người khác phạm tội.,condition_or_rule,loi keo nguoi khac pham toi
article_336_clause_2_point_a,article_336_clause_2,article_336,336,2,a,"Đăng ký, cấp giấy tờ về hộ tịch trái pháp luật cho 02 người trở lên;",condition_or_rule,dang ky cap giay to ve ho tich trai phap luat cho 02 nguoi tro len
article_336_clause_2_point_b,article_336_clause_2,article_336,336,2,b,"Giấy tờ về hộ tịch đã được cấp, đăng ký trái pháp luật được sử dụng để thực hiện hành vi trái pháp luật.",condition_or_rule,giay to ve ho tich da duoc cap dang ky trai phap luat duoc su dung de thuc hien hanh vi trai phap luat
article_337_clause_2_point_a,article_337_clause_2,article_337,337,2,a,Bí mật nhà nước thuộc độ tối mật;,condition_or_rule,bi mat nha nuoc thuoc do toi mat
article_337_clause_2_point_b,article_337_clause_2,article_337,337,2,b,"Lợi dụng chức vụ, quyền hạn;",condition_or_rule,loi dung chuc vu quyen han
article_337_clause_2_point_c,article_337_clause_2,article_337,337,2,c,"Gây tổn hại về quốc phòng, an ninh, đối ngoại, kinh tế, văn hóa.",condition_or_rule,gay ton hai ve quoc phong an ninh doi ngoai kinh te van hoa
article_337_clause_3_point_a,article_337_clause_3,article_337,337,3,a,Có tổ chức;,condition_or_rule,co to chuc
article_337_clause_3_point_b,article_337_clause_3,article_337,337,3,b,Bí mật nhà nước thuộc độ tuyệt mật;,condition_or_rule,bi mat nha nuoc thuoc do tuyet mat
article_337_clause_3_point_c,article_337_clause_3,article_337,337,3,c,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_337_clause_3_point_d,article_337_clause_3,article_337,337,3,d,"Gây tổn hại về chế độ chính trị, độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ.",condition_or_rule,gay ton hai ve che do chinh tri doc lap chu quyen thong nhat va toan ven lanh tho
article_338_clause_2_point_a,article_338_clause_2,article_338,338,2,a,"Bí mật nhà nước thuộc độ tối mật, tuyệt mật;",condition_or_rule,bi mat nha nuoc thuoc do toi mat tuyet mat
article_338_clause_2_point_b,article_338_clause_2,article_338,338,2,b,"Gây tổn hại về quốc phòng, an ninh, đối ngoại, kinh tế, văn hóa, chế độ chính trị, độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ.",condition_or_rule,gay ton hai ve quoc phong an ninh doi ngoai kinh te van hoa che do chinh tri doc lap chu quyen thong nhat va toan ven lanh tho
article_340_clause_2_point_a,article_340_clause_2,article_340,340,2,a,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_340_clause_2_point_b,article_340_clause_2,article_340,340,2,b,"Sử dụng giấy tờ, tài liệu đã bị sửa chữa hoặc làm sai lệch thực hiện tội phạm rất nghiêm trọng hoặc tội đặc biệt nghiêm trọng.",condition_or_rule,su dung giay to tai lieu da bi sua chua hoac lam sai lech thuc hien toi pham rat nghiem trong hoac toi dac biet nghiem trong
article_341_clause_2_point_a,article_341_clause_2,article_341,341,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_341_clause_2_point_b,article_341_clause_2,article_341,341,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_341_clause_2_point_c,article_341_clause_2,article_341,341,2,c,"Làm từ 02 đến 05 con dấu, tài liệu hoặc giấy tờ khác;",condition_or_rule,lam tu 02 den 05 con dau tai lieu hoac giay to khac
article_341_clause_2_point_d,article_341_clause_2,article_341,341,2,d,"Sử dụng con dấu, tài liệu hoặc giấy tờ khác thực hiện tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng;",condition_or_rule,su dung con dau tai lieu hoac giay to khac thuc hien toi pham it nghiem trong hoac toi pham nghiem trong
article_341_clause_2_point_d,article_341_clause_2,article_341,341,2,đ,Thu lợi bất chính từ 10.000.000 đồng đến dưới 50.000.000 đồng;,condition_or_rule,thu loi bat chinh tu 10 000 000 dong den duoi 50 000 000 dong
article_341_clause_2_point_e,article_341_clause_2,article_341,341,2,e,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_341_clause_3_point_a,article_341_clause_3,article_341,341,3,a,"Làm 06 con dấu, tài liệu hoặc giấy tờ khác trở lên;",condition_or_rule,lam 06 con dau tai lieu hoac giay to khac tro len
article_341_clause_3_point_b,article_341_clause_3,article_341,341,3,b,"Sử dụng con dấu, tài liệu hoặc giấy tờ khác thực hiện tội phạm rất nghiêm trọng hoặc tội phạm đặc biệt nghiêm trọng;",condition_or_rule,su dung con dau tai lieu hoac giay to khac thuc hien toi pham rat nghiem trong hoac toi pham dac biet nghiem trong
article_341_clause_3_point_c,article_341_clause_3,article_341,341,3,c,Thu lợi bất chính 50.000.000 đồng trở lên.,condition_or_rule,thu loi bat chinh 50 000 000 dong tro len
article_342_clause_2_point_a,article_342_clause_2,article_342,342,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_342_clause_2_point_b,article_342_clause_2,article_342,342,2,b,Thu lợi bất chính 10.000.000 đồng trở lên;,condition_or_rule,thu loi bat chinh 10 000 000 dong tro len
article_342_clause_2_point_c,article_342_clause_2,article_342,342,2,c,Để thực hiện hành vi trái pháp luật;,condition_or_rule,de thuc hien hanh vi trai phap luat
article_342_clause_2_point_d,article_342_clause_2,article_342,342,2,d,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_344_clause_1_point_a,article_344_clause_1,article_344,344,1,a,"In 2.000 bản trở lên đối với từng xuất bản phẩm mà không có quyết định xuất bản, không có giấy phép xuất bản tài liệu không kinh doanh hoặc không có bản thảo đã được ký duyệt theo quy định của pháp luật;",condition_or_rule,in 2 000 ban tro len doi voi tung xuat ban pham ma khong co quyet dinh xuat ban khong co giay phep xuat ban tai lieu khong kinh doanh hoac khong co ban thao da duoc ky duyet theo quy dinh cua phap luat
article_344_clause_1_point_b,article_344_clause_1,article_344,344,1,b,"Xuất bản, in hoặc phát hành xuất bản phẩm đã bị đình chỉ phát hành, bị thu hồi, tịch thu, cấm lưu hành, tiêu hủy hoặc nhập khẩu trái phép với số lượng 500 bản trở lên đối với từng xuất bản phẩm;",condition_or_rule,xuat ban in hoac phat hanh xuat ban pham da bi dinh chi phat hanh bi thu hoi tich thu cam luu hanh tieu huy hoac nhap khau trai phep voi so luong 500 ban tro len doi voi tung xuat ban pham
article_344_clause_1_point_c,article_344_clause_1,article_344,344,1,c,"Xuất bản, phát hành xuất bản phẩm điện tử có nội dung bị cấm, không có quyết định xuất bản hoặc không có bản thảo đã được ký duyệt theo quy định của pháp luật.",condition_or_rule,xuat ban phat hanh xuat ban pham dien tu co noi dung bi cam khong co quyet dinh xuat ban hoac khong co ban thao da duoc ky duyet theo quy dinh cua phap luat
article_344_clause_2_point_a,article_344_clause_2,article_344,344,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_344_clause_2_point_b,article_344_clause_2,article_344,344,2,b,"Thay đổi, làm sai lệch nội dung bản thảo đã được ký duyệt hoặc bản thảo tài liệu không kinh doanh đã có dấu của cơ quan cấp giấy phép xuất bản để xuất bản bản thảo có nội dung bị cấm theo quy định của Luật xuất bản;",condition_or_rule,thay doi lam sai lech noi dung ban thao da duoc ky duyet hoac ban thao tai lieu khong kinh doanh da co dau cua co quan cap giay phep xuat ban de xuat ban ban thao co noi dung bi cam theo quy dinh cua luat xuat ban
article_344_clause_2_point_c,article_344_clause_2,article_344,344,2,c,Phát hành xuất bản phẩm có nội dung bị cấm theo quy định của Luật xuất bản.,condition_or_rule,phat hanh xuat ban pham co noi dung bi cam theo quy dinh cua luat xuat ban
article_348_clause_2_point_a,article_348_clause_2,article_348,348,2,a,"Lợi dụng chức vụ, quyền hạn;",condition_or_rule,loi dung chuc vu quyen han
article_348_clause_2_point_b,article_348_clause_2,article_348,348,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_348_clause_2_point_c,article_348_clause_2,article_348,348,2,c,Đối với từ 05 người đến 10 người;,condition_or_rule,doi voi tu 05 nguoi den 10 nguoi
article_348_clause_2_point_d,article_348_clause_2,article_348,348,2,d,Có tính chất chuyên nghiệp;,condition_or_rule,co tinh chat chuyen nghiep
article_348_clause_2_point_d,article_348_clause_2,article_348,348,2,đ,Thu lợi bất chính từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,thu loi bat chinh tu 100 000 000 dong den duoi 500 000 000 dong
article_348_clause_2_point_e,article_348_clause_2,article_348,348,2,e,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_348_clause_3_point_a,article_348_clause_3,article_348,348,3,a,Đối với 11 người trở lên;,condition_or_rule,doi voi 11 nguoi tro len
article_348_clause_3_point_b,article_348_clause_3,article_348,348,3,b,Thu lợi bất chính 500.000.000 đồng trở lên;,condition_or_rule,thu loi bat chinh 500 000 000 dong tro len
article_348_clause_3_point_c,article_348_clause_3,article_348,348,3,c,Làm chết người.,condition_or_rule,lam chet nguoi
article_349_clause_2_point_a,article_349_clause_2,article_349,349,2,a,"Lợi dụng chức vụ, quyền hạn;",condition_or_rule,loi dung chuc vu quyen han
article_349_clause_2_point_b,article_349_clause_2,article_349,349,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_349_clause_2_point_c,article_349_clause_2,article_349,349,2,c,Đối với từ 05 người đến 10 người;,condition_or_rule,doi voi tu 05 nguoi den 10 nguoi
article_349_clause_2_point_d,article_349_clause_2,article_349,349,2,d,Có tính chất chuyên nghiệp;,condition_or_rule,co tinh chat chuyen nghiep
article_349_clause_2_point_d,article_349_clause_2,article_349,349,2,đ,Thu lợi bất chính từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,thu loi bat chinh tu 100 000 000 dong den duoi 500 000 000 dong
article_349_clause_2_point_e,article_349_clause_2,article_349,349,2,e,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_349_clause_3_point_a,article_349_clause_3,article_349,349,3,a,Đối với 11 người trở lên;,condition_or_rule,doi voi 11 nguoi tro len
article_349_clause_3_point_b,article_349_clause_3,article_349,349,3,b,Thu lợi bất chính 500.000.000 đồng trở lên;,condition_or_rule,thu loi bat chinh 500 000 000 dong tro len
article_349_clause_3_point_c,article_349_clause_3,article_349,349,3,c,Làm chết người.,condition_or_rule,lam chet nguoi
article_350_clause_2_point_a,article_350_clause_2,article_350,350,2,a,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_350_clause_2_point_b,article_350_clause_2,article_350,350,2,b,Đối với từ 05 người đến 10 người;,condition_or_rule,doi voi tu 05 nguoi den 10 nguoi
article_350_clause_2_point_c,article_350_clause_2,article_350,350,2,c,Có tính chất chuyên nghiệp;,condition_or_rule,co tinh chat chuyen nghiep
article_350_clause_2_point_d,article_350_clause_2,article_350,350,2,d,Vì động cơ đê hèn;,condition_or_rule,vi dong co de hen
article_350_clause_2_point_d,article_350_clause_2,article_350,350,2,đ,Tái phạm nguy hiểm.,condition_or_rule,tai pham nguy hiem
article_350_clause_3_point_a,article_350_clause_3,article_350,350,3,a,Đối với 11 người trở lên;,condition_or_rule,doi voi 11 nguoi tro len
article_350_clause_3_point_b,article_350_clause_3,article_350,350,3,b,Làm chết người.,condition_or_rule,lam chet nguoi
article_353_clause_1_point_a,article_353_clause_1,article_353,353,1,a,Đã bị xử lý kỷ luật về hành vi này mà còn vi phạm;,condition_or_rule,da bi xu ly ky luat ve hanh vi nay ma con vi pham
article_353_clause_1_point_b,article_353_clause_1,article_353,353,1,b,"Đã bị kết án về một trong các tội quy định tại Mục 1 Chương này, chưa được xóa án tích mà còn vi phạm.",condition_or_rule,da bi ket an ve mot trong cac toi quy dinh tai muc 1 chuong nay chua duoc xoa an tich ma con vi pham
article_353_clause_2_point_a,article_353_clause_2,article_353,353,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_353_clause_2_point_b,article_353_clause_2,article_353,353,2,b,"Dùng thủ đoạn xảo quyệt, nguy hiểm;",condition_or_rule,dung thu doan xao quyet nguy hiem
article_353_clause_2_point_c,article_353_clause_2,article_353,353,2,c,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_353_clause_2_point_d,article_353_clause_2,article_353,353,2,d,Chiếm đoạt tài sản trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,chiem doat tai san tri gia tu 100 000 000 dong den duoi 500 000 000 dong
article_353_clause_2_point_d,article_353_clause_2,article_353,353,2,đ,"Chiếm đoạt tiền, tài sản dùng vào mục đích xóa đói, giảm nghèo; tiền, phụ cấp, trợ cấp, ưu đãi đối với người có công với cách mạng; các loại quỹ dự phòng hoặc các loại tiền, tài sản trợ cấp, quyên góp cho những vùng bị thiên tai, dịch bệnh hoặc các vùng kinh tế đặc biệt khó khăn;",condition_or_rule,chiem doat tien tai san dung vao muc dich xoa doi giam ngheo tien phu cap tro cap uu dai doi voi nguoi co cong voi cach mang cac loai quy du phong hoac cac loai tien tai san tro cap quyen gop cho nhung vung bi thien tai dich benh hoac cac vung kinh te dac biet kho khan
article_353_clause_2_point_e,article_353_clause_2,article_353,353,2,e,Gây thiệt hại về tài sản từ 1.000.000.000 đồng đến dưới 3.000.000.000 đồng;,condition_or_rule,gay thiet hai ve tai san tu 1 000 000 000 dong den duoi 3 000 000 000 dong
article_353_clause_2_point_g,article_353_clause_2,article_353,353,2,g,"Ảnh hưởng xấu đến đời sống của cán bộ, công chức, viên chức và người lao động trong cơ quan, tổ chức.",condition_or_rule,anh huong xau den doi song cua can bo cong chuc vien chuc va nguoi lao dong trong co quan to chuc
article_353_clause_3_point_a,article_353_clause_3,article_353,353,3,a,Chiếm đoạt tài sản trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;,condition_or_rule,chiem doat tai san tri gia tu 500 000 000 dong den duoi 1 000 000 000 dong
article_353_clause_3_point_b,article_353_clause_3,article_353,353,3,b,Gây thiệt hại về tài sản từ 3.000.000.000 đồng đến dưới 5.000.000.000 đồng;,condition_or_rule,gay thiet hai ve tai san tu 3 000 000 000 dong den duoi 5 000 000 000 dong
article_353_clause_3_point_c,article_353_clause_3,article_353,353,3,c,"Gây ảnh hưởng xấu đến an ninh, trật tự, an toàn xã hội;",condition_or_rule,gay anh huong xau den an ninh trat tu an toan xa hoi
article_353_clause_3_point_d,article_353_clause_3,article_353,353,3,d,Dẫn đến doanh nghiệp hoặc tổ chức khác bị phá sản hoặc ngừng hoạt động.,condition_or_rule,dan den doanh nghiep hoac to chuc khac bi pha san hoac ngung hoat dong
article_353_clause_4_point_a,article_353_clause_4,article_353,353,4,a,Chiếm đoạt tài sản trị giá 1.000.000.000 đồng trở lên;,condition_or_rule,chiem doat tai san tri gia 1 000 000 000 dong tro len
article_353_clause_4_point_b,article_353_clause_4,article_353,353,4,b,Gây thiệt hại về tài sản 5.000.000.000 đồng trở lên.,condition_or_rule,gay thiet hai ve tai san 5 000 000 000 dong tro len
article_354_clause_1_point_a,article_354_clause_1,article_354,354,1,a,"Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 2.000.000 đồng đến dưới 100.000.000 đồng hoặc dưới 2.000.000 đồng nhưng đã bị xử lý kỷ luật về hành vi này mà còn vi phạm hoặc đã bị kết án về một trong các tội quy định tại Mục 1 Chương này, chưa được xóa án tích mà còn vi phạm;",condition_or_rule,tien tai san hoac loi ich vat chat khac tri gia tu 2 000 000 dong den duoi 100 000 000 dong hoac duoi 2 000 000 dong nhung da bi xu ly ky luat ve hanh vi nay ma con vi pham hoac da bi ket an ve mot trong cac toi quy dinh tai muc 1 chuong nay chua duoc xoa an tich ma con vi pham
article_354_clause_1_point_b,article_354_clause_1,article_354,354,1,b,Lợi ích phi vật chất.,condition_or_rule,loi ich phi vat chat
article_354_clause_2_point_a,article_354_clause_2,article_354,354,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_354_clause_2_point_b,article_354_clause_2,article_354,354,2,b,"Lạm dụng chức vụ, quyền hạn;",condition_or_rule,lam dung chuc vu quyen han
article_354_clause_2_point_c,article_354_clause_2,article_354,354,2,c,"Của hối lộ là tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng;",definition_or_list,cua hoi lo la tien tai san hoac loi ich vat chat khac tri gia tu 100 000 000 dong den duoi 500 000 000 dong
article_354_clause_2_point_d,article_354_clause_2,article_354,354,2,d,Gây thiệt hại về tài sản từ 1.000.000.000 đồng đến dưới 3.000.000.000 đồng;,condition_or_rule,gay thiet hai ve tai san tu 1 000 000 000 dong den duoi 3 000 000 000 dong
article_354_clause_2_point_d,article_354_clause_2,article_354,354,2,đ,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_354_clause_2_point_e,article_354_clause_2,article_354,354,2,e,Biết rõ của hối lộ là tài sản của Nhà nước;,definition_or_list,biet ro cua hoi lo la tai san cua nha nuoc
article_354_clause_2_point_g,article_354_clause_2,article_354,354,2,g,"Đòi hối lộ, sách nhiễu hoặc dùng thủ đoạn xảo quyệt.",condition_or_rule,doi hoi lo sach nhieu hoac dung thu doan xao quyet
article_354_clause_3_point_a,article_354_clause_3,article_354,354,3,a,"Của hối lộ là tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;",definition_or_list,cua hoi lo la tien tai san hoac loi ich vat chat khac tri gia tu 500 000 000 dong den duoi 1 000 000 000 dong
article_354_clause_3_point_b,article_354_clause_3,article_354,354,3,b,Gây thiệt hại về tài sản từ 3.000.000.000 đồng đến dưới 5.000.000.000 đồng.,condition_or_rule,gay thiet hai ve tai san tu 3 000 000 000 dong den duoi 5 000 000 000 dong
article_354_clause_4_point_a,article_354_clause_4,article_354,354,4,a,"Của hối lộ là tiền, tài sản hoặc lợi ích vật chất khác trị giá 1.000.000.000 đồng trở lên;",definition_or_list,cua hoi lo la tien tai san hoac loi ich vat chat khac tri gia 1 000 000 000 dong tro len
article_354_clause_4_point_b,article_354_clause_4,article_354,354,4,b,Gây thiệt hại về tài sản 5.000.000.000 đồng trở lên.,condition_or_rule,gay thiet hai ve tai san 5 000 000 000 dong tro len
article_355_clause_1_point_a,article_355_clause_1,article_355,355,1,a,Đã bị xử lý kỷ luật về hành vi này mà còn vi phạm;,condition_or_rule,da bi xu ly ky luat ve hanh vi nay ma con vi pham
article_355_clause_1_point_b,article_355_clause_1,article_355,355,1,b,"Đã bị kết án về một trong các tội quy định tại Mục 1 Chương này, chưa được xóa án tích mà còn vi phạm.",condition_or_rule,da bi ket an ve mot trong cac toi quy dinh tai muc 1 chuong nay chua duoc xoa an tich ma con vi pham
